Name,yt_name,Link,start_min,start_sec,end_min,end_sec
Print,Print,https://talkinghands.co.in/sites/default/files/islvideos/Print.webm,0,0,0,3
Process,Process,https://talkinghands.co.in/sites/default/files/islvideos/Process.webm,0,0,0,3
Profession,Profession,https://talkinghands.co.in/sites/default/files/islvideos/Profession.webm,0,0,0,2
Profit,Profit,https://talkinghands.co.in/sites/default/files/islvideos/Profit.webm,0,0,0,2
Profit_alternate,Profit_alternate,https://talkinghands.co.in/sites/default/files/islvideos/Profit_alternate.webm,0,0,0,2
Program,Program,https://talkinghands.co.in/sites/default/files/islvideos/Program.webm,0,0,0,3
puff,puff,https://talkinghands.co.in/sites/default/files/islvideos/puff.webm,0,0,0,4
Puja,Puja,https://talkinghands.co.in/sites/default/files/islvideos/Puja.webm,0,0,0,3
pull,pull,https://youtu.be/d3tDqVfbgCg,0,0,0,2
Pune,Pune,https://talkinghands.co.in/sites/default/files/islvideos/Pune.webm,0,0,0,2
Punishment,Punishment,https://talkinghands.co.in/sites/default/files/islvideos/Punishment.webm,0,0,0,2
Punjab,Punjab,https://talkinghands.co.in/sites/default/files/islvideos/Punjab.webm,0,0,0,3
Punjabi,Punjabi,https://talkinghands.co.in/sites/default/files/islvideos/Punjabi.webm,0,0,0,2
Puri,Puri,https://talkinghands.co.in/sites/default/files/islvideos/Puri.webm,0,0,0,3
push,push,https://youtu.be/FXkWue_0HsY,0,0,0,2
put,put,https://youtu.be/nDjjCfmeT28,0,0,0,2
q,double handed,https://youtu.be/VlqddxqAYQo,0,49,0,50
Queen,Queen,https://talkinghands.co.in/sites/default/files/islvideos/Queen.webm,0,0,0,3
Quetions,Quetions,https://talkinghands.co.in/sites/default/files/islvideos/Quetions.webm,0,0,0,3
Quote,Quote,https://talkinghands.co.in/sites/default/files/islvideos/Quote_0.webm,0,0,0,2
Quran,Quran,https://talkinghands.co.in/sites/default/files/islvideos/Quran.webm,0,0,0,2
r,double handed,https://youtu.be/VlqddxqAYQo,0,52,0,53
Rabbit,Rabbit,https://talkinghands.co.in/sites/default/files/islvideos/Rabbit.webm,0,0,0,2
Race,Race,https://talkinghands.co.in/sites/default/files/islvideos/Race.webm,0,0,0,3
radio,Radio,https://youtu.be/zmrOAZ6FeHA,0,1,0,3
Radio,Radio,https://talkinghands.co.in/sites/default/files/islvideos/Radio.webm,0,0,0,3
Railway,Railway,https://talkinghands.co.in/sites/default/files/islvideos/Railway.webm,0,0,0,2
Railway Track,Railway Track,https://talkinghands.co.in/sites/default/files/islvideos/Railway_Track.webm,0,0,0,3
RailwayStation,RailwayStation,https://talkinghands.co.in/sites/default/files/islvideos/RailwayStation.webm,0,0,0,2
rain,rain,https://talkinghands.co.in/sites/default/files/islvideos/rain_0.webm,0,0,0,4
Rain2,Rain2,https://talkinghands.co.in/sites/default/files/islvideos/Rain2.webm,0,0,0,2
Rajasthan,Rajasthan,https://talkinghands.co.in/sites/default/files/islvideos/Rajasthan.webm,0,0,0,2
Ram,Ram,https://talkinghands.co.in/sites/default/files/islvideos/Ram.webm,0,0,0,2
Ramzan,Ramzan,https://talkinghands.co.in/sites/default/files/islvideos/Ramzan.webm,0,0,0,4
Read,Read,https://talkinghands.co.in/sites/default/files/islvideos/Read_0.webm,0,0,0,2
receive,receive,https://youtu.be/L0dm0QB0XNc,0,0,0,2
Rectange,Rectange,https://talkinghands.co.in/sites/default/files/islvideos/Rectange.webm,0,0,0,3
Red,Red,https://talkinghands.co.in/sites/default/files/islvideos/Red.webm,0,0,0,2
Refridgerator,Refridgerator,https://talkinghands.co.in/sites/default/files/islvideos/Refridgerator.webm,0,0,0,3
refrigerator,refrigerator,https://youtu.be/f0vvft8hF_c,0,0,0,2
Relative,Relative,https://talkinghands.co.in/sites/default/files/islvideos/Relative.webm,0,0,0,3
Relative_1,Relative_1,https://talkinghands.co.in/sites/default/files/islvideos/Relative_1.webm,0,0,0,3
Reply,Reply,https://talkinghands.co.in/sites/default/files/islvideos/Reply_0.webm,0,0,0,2
Reply2,Reply2,https://talkinghands.co.in/sites/default/files/islvideos/Reply2_0.webm,0,0,0,2
Reservation,Reservation,https://talkinghands.co.in/sites/default/files/islvideos/Reservation.webm,0,0,0,2
Restaurant,Restaurant,https://talkinghands.co.in/sites/default/files/islvideos/Restaurant.webm,0,0,0,2
Result,Result,https://talkinghands.co.in/sites/default/files/islvideos/Result_0.webm,0,0,0,2
Revolve,Revolve,https://talkinghands.co.in/sites/default/files/islvideos/Revolve.webm,0,0,0,2
Rice,Rice,https://talkinghands.co.in/sites/default/files/islvideos/Rice.webm,0,0,0,2
rice1,rice1,https://talkinghands.co.in/sites/default/files/islvideos/rice1.webm,0,0,0,2
Rickshaw,Rickshaw,https://talkinghands.co.in/sites/default/files/islvideos/Rickshaw.webm,0,0,0,3
ride,ride,https://youtu.be/58CE934Cxk0,0,0,0,3
Right-1,Right-1,https://talkinghands.co.in/sites/default/files/islvideos/Right-1.webm,0,0,0,3
Riots,Riots,https://talkinghands.co.in/sites/default/files/islvideos/Riots.webm,0,0,0,2
River,River,https://talkinghands.co.in/sites/default/files/islvideos/River.webm,0,0,0,3
Rock,Rock,https://talkinghands.co.in/sites/default/files/islvideos/Rock.webm,0,0,0,2
Rocket,Rocket,https://talkinghands.co.in/sites/default/files/islvideos/Rocket.webm,0,0,0,2
Roof,Roof,https://talkinghands.co.in/sites/default/files/islvideos/Roof.webm,0,0,0,3
room,room,https://youtu.be/hHLoe4rXNNk,0,0,0,3
Room,Room,https://talkinghands.co.in/sites/default/files/islvideos/Room.webm,0,0,0,2
Rotate,Rotate,https://talkinghands.co.in/sites/default/files/islvideos/Rotate.webm,0,0,0,2
Rubber,Rubber,https://talkinghands.co.in/sites/default/files/islvideos/Rubber.webm,0,0,0,2
Rubber-alternate,Rubber-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Rubber-alternate.webm,0,0,0,2
Rule,Rule,https://talkinghands.co.in/sites/default/files/islvideos/Rule.webm,0,0,0,2
Ruler,Ruler,https://talkinghands.co.in/sites/default/files/islvideos/Ruler.webm,0,0,0,2
run,run,https://youtu.be/zI_8os97Bkc,0,0,0,2
Run,Run,https://talkinghands.co.in/sites/default/files/islvideos/Run.webm,0,0,0,3
Russia,Russia,https://talkinghands.co.in/sites/default/files/islvideos/Russia.webm,0,0,0,3
s,double handed,https://youtu.be/VlqddxqAYQo,0,56,0,57
Sailor,Sailor,https://talkinghands.co.in/sites/default/files/islvideos/Sailor.webm,0,0,0,3
Saloon,Saloon,https://talkinghands.co.in/sites/default/files/islvideos/Saloon.webm,0,0,0,3
Samosa,Samosa,https://talkinghands.co.in/sites/default/files/islvideos/Samosa.webm,0,0,0,2
Sandwitch,Sandwitch,https://talkinghands.co.in/sites/default/files/islvideos/Sandwitch.webm,0,0,0,3
saturday,saturday-1,https://youtu.be/fSdet-nqdsA,0,0,0,2
Saturday,Saturday,https://talkinghands.co.in/sites/default/files/islvideos/Saturday.webm,0,0,0,2
Scale,Scale,https://talkinghands.co.in/sites/default/files/islvideos/Scale.webm,0,0,0,2
school,school,https://youtu.be/T3DNMjNynU0,0,0,0,2
Scooter,Scooter,https://talkinghands.co.in/sites/default/files/islvideos/Scooter.webm,0,0,0,3
Seat,Seat,https://talkinghands.co.in/sites/default/files/islvideos/Seat.webm,0,0,0,2
Self,Self,https://talkinghands.co.in/sites/default/files/islvideos/Self.webm,0,0,0,1
Sell,Sell,https://talkinghands.co.in/sites/default/files/islvideos/Sell.webm,0,0,0,2
send,send,https://youtu.be/hFbU0wq1A6Y,0,0,0,2
september,Sep-01,https://youtu.be/3tFefLfXIn4,0,0,0,2
September,September,https://talkinghands.co.in/sites/default/files/islvideos/September.webm,0,0,0,4
September-alternate,September-alternate,https://talkinghands.co.in/sites/default/files/islvideos/September-alternate.webm,0,0,0,3
Servant,Servant,https://talkinghands.co.in/sites/default/files/islvideos/Servant.webm,0,0,0,3
seven,numbers,https://youtu.be/ZXqhw1b6_DY,0,21,0,22
seventy,numbers,https://youtu.be/ZXqhw1b6_DY,1,0,1,2
Sharbat,Sharbat,https://talkinghands.co.in/sites/default/files/islvideos/Sharbat.webm,0,0,0,3
she,she,https://youtu.be/BXw0xmFB8pQ,0,0,0,3
She,She,https://talkinghands.co.in/sites/default/files/islvideos/She.webm,0,0,0,2
She2,She2,https://talkinghands.co.in/sites/default/files/islvideos/She2.webm,0,0,0,2
Shine,Shine,https://talkinghands.co.in/sites/default/files/islvideos/Shine.webm,0,0,0,2
Ship,Ship,https://talkinghands.co.in/sites/default/files/islvideos/Ship.webm,0,0,0,3
Shiva,Shiva,https://talkinghands.co.in/sites/default/files/islvideos/Shiva.webm,0,0,0,2
Shop,Shop,https://talkinghands.co.in/sites/default/files/islvideos/Shop.webm,0,0,0,2
Shop2,Shop2,https://talkinghands.co.in/sites/default/files/islvideos/Shop2.webm,0,0,0,2
Shoulder,Shoulder,https://talkinghands.co.in/sites/default/files/islvideos/Shoulder.webm,0,0,0,3
show,show,https://youtu.be/z5mb_lff0uI,0,0,0,2
Sick2,Sick2,https://talkinghands.co.in/sites/default/files/islvideos/Sick2.webm,0,0,0,2
Sign,Sign,https://talkinghands.co.in/sites/default/files/islvideos/Sign.webm,0,0,0,3
Sikh,Sikh,https://talkinghands.co.in/sites/default/files/islvideos/Sikh.webm,0,0,0,2
Sikh2,Sikh2,https://talkinghands.co.in/sites/default/files/islvideos/Sikh2.webm,0,0,0,2
Silk,Silk,https://talkinghands.co.in/sites/default/files/islvideos/Silk.webm,0,0,0,3
Silk-alternate,Silk-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Silk-alternate.webm,0,0,0,3
Silver,Silver,https://talkinghands.co.in/sites/default/files/islvideos/Silver.webm,0,0,0,2
Sim,Sim,https://talkinghands.co.in/sites/default/files/islvideos/Sim.webm,0,0,0,2
Simla,Simla,https://talkinghands.co.in/sites/default/files/islvideos/Simla.webm,0,0,0,2
Singapore-1,Singapore-1,https://talkinghands.co.in/sites/default/files/islvideos/Singapore-1.webm,0,0,0,3
Singapore-2,Singapore-2,https://talkinghands.co.in/sites/default/files/islvideos/Singapore-2.webm,0,0,0,3
sister,sister,https://youtu.be/q4UZa51yFUA,0,0,0,4
Sister,Sister,https://talkinghands.co.in/sites/default/files/islvideos/Sister.webm,0,0,0,3
Sister_1,Sister_1,https://talkinghands.co.in/sites/default/files/islvideos/Sister_1.webm,0,0,0,3
Sitar,Sitar,https://talkinghands.co.in/sites/default/files/islvideos/Sitar.webm,0,0,0,3
six,numbers,https://youtu.be/ZXqhw1b6_DY,0,18,0,19
sixty,numbers,https://youtu.be/ZXqhw1b6_DY,0,55,0,57
Size,Size,https://talkinghands.co.in/sites/default/files/islvideos/Size.webm,0,0,0,3
Skin,Skin,https://talkinghands.co.in/sites/default/files/islvideos/Skin.webm,0,0,0,3
Sky,Sky,https://talkinghands.co.in/sites/default/files/islvideos/Sky.webm,0,0,0,2
SmallPox,SmallPox,https://talkinghands.co.in/sites/default/files/islvideos/SmallPox.webm,0,0,0,2
Smell,Smell,https://talkinghands.co.in/sites/default/files/islvideos/Smell.webm,0,0,0,3
smile,smile,https://youtu.be/jd3nIcR1SAk,0,0,0,2
Snake,Snake,https://talkinghands.co.in/sites/default/files/islvideos/Snake.webm,0,0,0,2
Snow,Snow,https://talkinghands.co.in/sites/default/files/islvideos/Snow.webm,0,0,0,3
Sofa,Sofa,https://talkinghands.co.in/sites/default/files/islvideos/Sofa.webm,0,0,0,3
Soldier,Soldier,https://talkinghands.co.in/sites/default/files/islvideos/Soldier.webm,0,0,0,1
Sometime,Sometime,https://talkinghands.co.in/sites/default/files/islvideos/Sometime.webm,0,0,0,2
son,son,https://youtu.be/tS7NrrYnx_E,0,0,0,4
Son,Son,https://talkinghands.co.in/sites/default/files/islvideos/Son.webm,0,0,0,3
Son_1,Son_1,https://talkinghands.co.in/sites/default/files/islvideos/Son_1.webm,0,0,0,3
Soul,Soul,https://talkinghands.co.in/sites/default/files/islvideos/Soul.webm,0,0,0,2
South America,South America,https://talkinghands.co.in/sites/default/files/islvideos/South_America.webm,0,0,0,3
south pole,south pole,https://talkinghands.co.in/sites/default/files/islvideos/south pole.webm,0,0,0,3
SouthAfrica,SouthAfrica,https://talkinghands.co.in/sites/default/files/islvideos/SouthAfrica.webm,0,0,0,2
SpeechTherapist,SpeechTherapist,https://talkinghands.co.in/sites/default/files/islvideos/SpeechTherapist.webm,0,0,0,2
spend,spend,https://youtu.be/eNbHxuaMpAw,0,0,0,3
Sphere,Sphere,https://talkinghands.co.in/sites/default/files/islvideos/Sphere.webm,0,0,0,3
Spider,Spider,https://talkinghands.co.in/sites/default/files/islvideos/Spider.webm,0,0,0,2
spill,spill,https://youtu.be/KNshT57aEW8,0,0,0,1
Spoon,Spoon,https://talkinghands.co.in/sites/default/files/islvideos/Spoon.webm,0,0,0,2
Sports,Sports,https://talkinghands.co.in/sites/default/files/islvideos/Sports.webm,0,0,0,2
Square,Square,https://talkinghands.co.in/sites/default/files/islvideos/Square.webm,0,0,0,4
squeeze,squeeze,https://youtu.be/-1aXmLMzHUI,0,0,0,2
Sri Lanka,Sri Lanka,https://talkinghands.co.in/sites/default/files/islvideos/Sri_Lanka.webm,0,0,0,3
Stage,Stage,https://talkinghands.co.in/sites/default/files/islvideos/Stage.webm,0,0,0,3
Stars,Stars,https://talkinghands.co.in/sites/default/files/islvideos/Stars.webm,0,0,0,2
start,start-1,https://youtu.be/a1Zz3eyS0yE,0,0,0,1
Start,Start,https://talkinghands.co.in/sites/default/files/islvideos/Start.webm,0,0,0,2
stay,stay,https://youtu.be/IRpEcHFlSk0,0,0,0,3
Steel,Steel,https://talkinghands.co.in/sites/default/files/islvideos/Steel.webm,0,0,0,3
stir,stir,https://youtu.be/gvEzY4sw5Z0,0,0,0,2
stitch,stitch,https://youtu.be/JPGOxP4NRRw,0,0,0,2
stop,stop,https://youtu.be/FEi50jcTxxI,0,0,0,1
store,store,https://youtu.be/l19j_Mrajdc,0,0,0,1
Storm,Storm,https://talkinghands.co.in/sites/default/files/islvideos/Storm.webm,0,0,0,3
Stove,Stove,https://talkinghands.co.in/sites/default/files/islvideos/Stove.webm,0,0,0,3
Strike,Strike,https://talkinghands.co.in/sites/default/files/islvideos/Strike.webm,0,0,0,2
student,student,https://youtu.be/ZhZN3BiLEqg,0,0,0,2
Subtract,Subtract,https://talkinghands.co.in/sites/default/files/islvideos/Subtract.webm,0,0,0,1
Sugar2,Sugar2,https://talkinghands.co.in/sites/default/files/islvideos/Sugar2.webm,0,0,0,2
Sugarcane,Sugarcane,https://talkinghands.co.in/sites/default/files/islvideos/Sugarcane.webm,0,0,0,3
sun,sun,https://talkinghands.co.in/sites/default/files/islvideos/sun_0.webm,0,0,0,3
sunday,sunday-1,https://youtu.be/O3SeL_0pvTs,0,0,0,2
Sunday,Sunday,https://talkinghands.co.in/sites/default/files/islvideos/Sunday.webm,0,0,0,3
Sunrise,Sunrise,https://talkinghands.co.in/sites/default/files/islvideos/Sunrise.webm,0,0,0,2
Sunset,Sunset,https://talkinghands.co.in/sites/default/files/islvideos/Sunset.webm,0,0,0,2
supply,supply,https://youtu.be/SmgLg_SSvZg,0,0,0,1
Surat,Surat,https://talkinghands.co.in/sites/default/files/islvideos/Surat.webm,0,0,0,3
Surgeon,Surgeon,https://talkinghands.co.in/sites/default/files/islvideos/Surgeon.webm,0,0,0,2
Surname,Surname,https://talkinghands.co.in/sites/default/files/islvideos/Surname.webm,0,0,0,3
surprise,surprise,https://youtu.be/ysoReRp9l9A,0,0,0,2
suspect,suspect,https://youtu.be/gdk1_A6_e80,0,0,0,1
sweep,sweep,https://youtu.be/HLLUUMdZkFk,0,0,0,2
Sweet,Sweet,https://talkinghands.co.in/sites/default/files/islvideos/Sweet.webm,0,0,0,2
Sweetlime,Sweetlime,https://talkinghands.co.in/sites/default/files/islvideos/Sweetlime.webm,0,0,0,2
swim,swim,https://youtu.be/6aqON2kGdHA,0,0,0,2
swing,swing,https://youtu.be/iqPMR6iPPmU,0,0,0,2
t,double handed,https://youtu.be/VlqddxqAYQo,0,59,1,0
T,T,https://talkinghands.co.in/sites/default/files/islvideos/T.webm,0,0,0,2
Tabala,Tabala,https://talkinghands.co.in/sites/default/files/islvideos/Tabala.webm,0,0,0,2
table,table,https://youtu.be/nvofZFSfV1w,0,0,0,2
table tennis,table tennis,https://talkinghands.co.in/sites/default/files/islvideos/table_tennis.webm,0,0,0,2
Tablet,Tablet,https://talkinghands.co.in/sites/default/files/islvideos/Tablet.webm,0,0,0,2
tabletennis,table tennis,https://youtu.be/RIo6nyBv2oY,0,0,0,2
take,take,https://youtu.be/4WDhqg6s8lw,0,0,0,2
Tamarind,Tamarind,https://talkinghands.co.in/sites/default/files/islvideos/Tamarind.webm,0,0,0,3
Tamil,Tamil,https://talkinghands.co.in/sites/default/files/islvideos/Tamil.webm,0,0,0,2
TamilNadu,TamilNadu,https://talkinghands.co.in/sites/default/files/islvideos/TamilNadu.webm,0,0,0,2
TamilNadu2,TamilNadu2,https://talkinghands.co.in/sites/default/files/islvideos/TamilNadu2.webm,0,0,0,2
Taste,Taste,https://talkinghands.co.in/sites/default/files/islvideos/Taste.webm,0,0,0,3
Taxi,Taxi,https://talkinghands.co.in/sites/default/files/islvideos/Taxi.webm,0,0,0,2
Tea,Tea,https://talkinghands.co.in/sites/default/files/islvideos/Tea.webm,0,0,0,2
teach,teach,https://youtu.be/wtr_LSVYecQ,0,0,0,2
Teacher,Teacher,https://talkinghands.co.in/sites/default/files/islvideos/Teacher.webm,0,0,0,3
tear,tear,https://youtu.be/a7rm9Z9Jwcw,0,0,0,2
tease,tease,https://youtu.be/I1pC7URd7qM,0,0,0,1
Teeth,Teeth,https://talkinghands.co.in/sites/default/files/islvideos/Teeth.webm,0,0,0,3
Telephone,Telephone,https://talkinghands.co.in/sites/default/files/islvideos/Telephone_0.webm,0,0,0,2
television,Television,https://youtu.be/f3Hxe9Bf29k,0,0,0,3
Telugu,Telugu,https://talkinghands.co.in/sites/default/files/islvideos/Telugu.webm,0,0,0,2
Temperature,Temperature,https://talkinghands.co.in/sites/default/files/islvideos/Temperature.webm,0,0,0,3
Temple,Temple,https://talkinghands.co.in/sites/default/files/islvideos/Temple.webm,0,0,0,3
ten,numbers,https://youtu.be/ZXqhw1b6_DY,0,31,0,33
Tennis,Tennis,https://talkinghands.co.in/sites/default/files/islvideos/Tennis.webm,0,0,0,1
Terrace,Terrace,https://talkinghands.co.in/sites/default/files/islvideos/Terrace.webm,0,0,0,3
That,That,https://talkinghands.co.in/sites/default/files/islvideos/That.webm,0,0,0,2
Their,Their,https://talkinghands.co.in/sites/default/files/islvideos/Their.webm,0,0,0,2
Them,Them,https://talkinghands.co.in/sites/default/files/islvideos/Them.webm,0,0,0,1
Themselves,Themselves,https://talkinghands.co.in/sites/default/files/islvideos/Themselves.webm,0,0,0,2
Then,Then,https://talkinghands.co.in/sites/default/files/islvideos/Then.webm,0,0,0,2
there,there,https://youtu.be/7VB_sLH5j4Q,0,0,0,2
There,There,https://talkinghands.co.in/sites/default/files/islvideos/There.webm,0,0,0,2
Thermometer,Thermometer,https://talkinghands.co.in/sites/default/files/islvideos/Thermometer.webm,0,0,0,2
These,These,https://talkinghands.co.in/sites/default/files/islvideos/These.webm,0,0,0,2
They,They,https://talkinghands.co.in/sites/default/files/islvideos/They.webm,0,0,0,2
Thief,Thief,https://talkinghands.co.in/sites/default/files/islvideos/Thief.webm,0,0,0,2
Thief-alternate,Thief-alternate,https://talkinghands.co.in/sites/default/files/islvideos/Thief-alternate.webm,0,0,0,2
Things,Things,https://talkinghands.co.in/sites/default/files/islvideos/Things.webm,0,0,0,2
thirty,numbers,https://youtu.be/ZXqhw1b6_DY,0,43,0,45
This,This,https://talkinghands.co.in/sites/default/files/islvideos/This.webm,0,0,0,1
three,numbers,https://youtu.be/ZXqhw1b6_DY,0,7,0,9
Through,Through,https://talkinghands.co.in/sites/default/files/islvideos/Through.webm,0,0,0,2
throw,throw,https://youtu.be/NNiFl_dTBk0,0,0,0,2
Thunder,Thunder,https://talkinghands.co.in/sites/default/files/islvideos/Thunder.webm,0,0,0,1
thursday,thursday-1,https://youtu.be/2WBsjTVGFDw,0,0,0,1
Thursday,Thursday,https://talkinghands.co.in/sites/default/files/islvideos/Thursday.webm,0,0,0,3
Ticket,Ticket,https://talkinghands.co.in/sites/default/files/islvideos/Ticket.webm,0,0,0,2
Ticket Checker,Ticket Checker,https://talkinghands.co.in/sites/default/files/islvideos/Ticket_Checker.webm,0,0,0,2
tie,tie,https://youtu.be/vbsNiOkm0BU,0,0,0,1
time,time,https://youtu.be/4K-4FU5l7cY,0,0,0,3
Time,Time,https://talkinghands.co.in/sites/default/files/islvideos/Time.webm,0,0,0,2
To,To,https://talkinghands.co.in/sites/default/files/islvideos/To.webm,0,0,0,2
to ,to ,https://youtu.be/pXODwFAlZUg,0,0,0,2
Today,Today,https://talkinghands.co.in/sites/default/files/islvideos/Today.webm,0,0,0,2
Toes,Toes,https://talkinghands.co.in/sites/default/files/islvideos/Toes.webm,0,0,0,3
Toilet,Toilet,https://talkinghands.co.in/sites/default/files/islvideos/Toilet.webm,0,0,0,2
Tommorow,Tommorow,https://talkinghands.co.in/sites/default/files/islvideos/Tommorow.webm,0,0,0,2
tomorrow,tomorrow,https://youtu.be/TMANBpLx6s0,0,0,0,3
Tongs,Tongs,https://talkinghands.co.in/sites/default/files/islvideos/Tongs.webm,0,0,0,2
Tongue,Tongue,https://talkinghands.co.in/sites/default/files/islvideos/Tongue.webm,0,0,0,2
Toothbrush,Toothbrush,https://talkinghands.co.in/sites/default/files/islvideos/Toothbrush.webm,0,0,0,2
Toothpaste,Toothpaste,https://talkinghands.co.in/sites/default/files/islvideos/Toothpaste.webm,0,0,0,2
Torch,Torch,https://talkinghands.co.in/sites/default/files/islvideos/Torch.webm,0,0,0,2
touch,touch,https://youtu.be/KjuOnxtgNrs,0,0,0,1
Towards,Towards,https://talkinghands.co.in/sites/default/files/islvideos/Towards.webm,0,0,0,2
towel,towel,https://youtu.be/aMs5U3qDEJ4,0,0,0,2
Towel,Towel,https://talkinghands.co.in/sites/default/files/islvideos/Towel.webm,0,0,0,2
train,train,https://youtu.be/6ZaYY0vo6pk,0,0,0,2
Train,Train,https://talkinghands.co.in/sites/default/files/islvideos/Train.webm,0,0,0,3
Transport,Transport,https://talkinghands.co.in/sites/default/files/islvideos/Transport.webm,0,0,0,3
travel,travel,https://youtu.be/aI58FdiAz7Y,0,0,0,2
Triangle,Triangle,https://talkinghands.co.in/sites/default/files/islvideos/Triangle.webm,0,0,0,3
Trophy,Trophy,https://talkinghands.co.in/sites/default/files/islvideos/Trophy.webm,0,0,0,2
Truck,Truck,https://talkinghands.co.in/sites/default/files/islvideos/Truck.webm,0,0,0,3
try,try,https://youtu.be/dT4Y_R7jVIE,0,0,0,2
TubeLight,TubeLight,https://talkinghands.co.in/sites/default/files/islvideos/TubeLight.webm,0,0,0,2
tuesday,tuesday-2,https://youtu.be/7WLX7jxH84k,0,0,0,2
Tuesday,Tuesday,https://talkinghands.co.in/sites/default/files/islvideos/Tuesday.webm,0,0,0,3
turn,turn,https://youtu.be/aF30g7ajjas,0,0,0,3
tv,Television,https://youtu.be/f3Hxe9Bf29k,0,0,0,3
twenty,numbers,https://youtu.be/ZXqhw1b6_DY,0,40,0,42
Twin,Twin,https://talkinghands.co.in/sites/default/files/islvideos/Twin.webm,0,0,0,2
two,numbers,https://youtu.be/ZXqhw1b6_DY,0,3,0,5
Typist,Typist,https://talkinghands.co.in/sites/default/files/islvideos/Typist.webm,0,0,0,2
Typwriter,Typwriter,https://talkinghands.co.in/sites/default/files/islvideos/Typwriter.webm,0,0,0,2
u,double handed,https://youtu.be/VlqddxqAYQo,1,2,1,3
umbrella,umbrella,https://youtu.be/jY2sv02MLIs,0,0,0,3
Umbrella,Umbrella,https://talkinghands.co.in/sites/default/files/islvideos/Umbrella.webm,0,0,0,2
Under,Under,https://talkinghands.co.in/sites/default/files/islvideos/Under.webm,0,0,0,2
UnitedKingdom,UnitedKingdom,https://talkinghands.co.in/sites/default/files/islvideos/UnitedKingdom.webm,0,0,0,2
Until,Until,https://talkinghands.co.in/sites/default/files/islvideos/Until.webm,0,0,0,2
up,up,https://youtu.be/aRMlrpN0MzU,0,0,0,2
Up,Up,https://talkinghands.co.in/sites/default/files/islvideos/Up.webm,0,0,0,2
Urdu,Urdu,https://talkinghands.co.in/sites/default/files/islvideos/Urdu.webm,0,0,0,3
us,us,https://youtu.be/My4hzshl_RY,0,0,0,2
Us,Us,https://talkinghands.co.in/sites/default/files/islvideos/Us.webm,0,0,0,2
USA,USA,https://talkinghands.co.in/sites/default/files/islvideos/USA.webm,0,0,0,2
uttar pradesh,uttar pradesh,https://talkinghands.co.in/sites/default/files/islvideos/uttar_pradesh.webm,0,0,0,3
v,double handed,https://youtu.be/VlqddxqAYQo,1,5,1,6
Van,Van,https://talkinghands.co.in/sites/default/files/islvideos/Van.webm,0,0,0,3
Van1,Van1,https://talkinghands.co.in/sites/default/files/islvideos/Van1.webm,0,0,0,3
Vehicles,Vehicles,https://talkinghands.co.in/sites/default/files/islvideos/Vehicles.webm,0,0,0,2
Violet,Violet,https://talkinghands.co.in/sites/default/files/islvideos/Violet.webm,0,0,0,3
visit,visit,https://youtu.be/YSKXGgR-m4Y,0,0,0,2
VolleyBall,VolleyBall,https://talkinghands.co.in/sites/default/files/islvideos/VolleyBall.webm,0,0,0,2
vomit,vomit,https://youtu.be/NMnARovUYLw,0,0,0,2
Vote,Vote,https://talkinghands.co.in/sites/default/files/islvideos/Vote.webm,0,0,0,2
w,double handed,https://youtu.be/VlqddxqAYQo,1,8,1,9
Waist,Waist,https://talkinghands.co.in/sites/default/files/islvideos/Waist.webm,0,0,0,3
wait,wait-1,https://youtu.be/Ukr__1TiaOo,0,0,0,1
want,want-1,https://youtu.be/FmDMlXXPl9c,0,0,0,2
warn,warn,https://youtu.be/sfOCOxSfs10,0,0,0,2
wash,wash,https://youtu.be/6SgubmEkZQM,0,0,0,2
waste,waste,https://youtu.be/ALw4b7WFOR4,0,0,0,1
watch,watch,https://youtu.be/CBgYsD9T-uI,0,0,0,3
Water,Water,https://talkinghands.co.in/sites/default/files/islvideos/Water.webm,0,0,0,3
WaterFall,WaterFall,https://talkinghands.co.in/sites/default/files/islvideos/WaterFall.webm,0,0,0,3
watermelon,watermelon,https://youtu.be/Bmq6b73OAQ4,0,0,0,2
Waves,Waves,https://talkinghands.co.in/sites/default/files/islvideos/Waves.webm,0,0,0,3
we,we,https://youtu.be/AzVqMQPhOWI,0,0,0,2
We,We,https://talkinghands.co.in/sites/default/files/islvideos/We.webm,0,0,0,2
wear,wear,https://youtu.be/bR89wUFYe8I,0,0,0,2
Wedding,Wedding,https://talkinghands.co.in/sites/default/files/islvideos/Wedding.webm,0,0,0,2
Wedding_1,Wedding_1,https://talkinghands.co.in/sites/default/files/islvideos/Wedding_1.webm,0,0,0,3
wednesday,wednesday-1,https://youtu.be/xuOaEQ2bdb0,0,0,0,1
Wednesday,Wednesday,https://talkinghands.co.in/sites/default/files/islvideos/Wednesday.webm,0,0,0,3
week,week-2,https://youtu.be/zuOOzSoUPcU,0,0,0,1
Week,Week,https://talkinghands.co.in/sites/default/files/islvideos/Week.webm,0,0,0,2
Week-1,Week-1,https://talkinghands.co.in/sites/default/files/islvideos/Week-1.webm,0,0,0,3
weigh,weigh,https://youtu.be/MnSaW7AFr1w,0,0,0,1
Weight,Weight,https://talkinghands.co.in/sites/default/files/islvideos/Weight.webm,0,0,0,2
welcome,welcome,https://youtu.be/WpleZf7o6Gc,0,0,0,2
